Database	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
WikiPathways	WP229	(WikiPathways)Irinotecan pathway	5/49	12/8421	4.15580638871301e-09	1.43375320410599e-07	6.95550753479335e-08	SLCO1B1/UGT1A1/UGT1A10/UGT1A9/ABCC2	5
WikiPathways	WP4495	(WikiPathways)IL 10 anti inflammatory signaling pathway 	5/49	12/8421	4.15580638871301e-09	1.43375320410599e-07	6.95550753479335e-08	HMOX1/IL6/IL1A/BLVRB/BLVRA	5
WikiPathways	WP2884	(WikiPathways)NRF2 pathway	10/49	141/8421	5.92028166307689e-09	1.85681561251048e-07	9.00789267396389e-08	HMOX1/BLVRB/CYP2A6/UGT1A6/UGT2B7/UGT1A1/UGT1A9/ABCC2/UGT1A4/UGT1A7	10
WikiPathways	WP2875	(WikiPathways)Constitutive androstane receptor pathway	6/49	31/8421	1.86607029756205e-08	5.3649521054909e-07	2.60267699396813e-07	CYP2A6/UGT1A6/UGT1A1/UGT1A9/ABCC2/UGT1A4	6
WikiPathways	WP4478	(WikiPathways)LTF danger signal response pathway	5/49	19/8421	5.91785774641544e-08	1.57050840193333e-06	7.61894236178183e-07	MAPK1/IL6/IL1A/TLR4/TNF	5
WikiPathways	WP2431	(WikiPathways)Spinal cord injury	8/49	120/8421	3.72274198850307e-07	9.17389990023971e-06	4.45049606144352e-06	MAPK1/IL6/MAPK3/IL1A/NOS2/TLR4/TNF/GDNF	8
WikiPathways	WP5224	(WikiPathways)2q37 copy number variation syndrome	8/49	145/8421	1.58160653367388e-06	0.0000363769502744993	0.0000176473992178349	UGT1A6/UGT1A1/UGT1A10/UGT1A9/UGT1A4/UGT1A7/UGT1A8/TNF	8
WikiPathways	WP5198	(WikiPathways)Inflammatory bowel disease signaling	5/49	43/8421	4.41187986277481e-06	0.0000951311595410818	0.0000461505854066575	IL6/IL1A/IL18/TLR4/TNF	5
WikiPathways	WP4298	(WikiPathways)Acute viral myocarditis	6/49	85/8421	8.74428203784783e-06	0.000177457488415147	0.0000860892163478517	MAPK1/IL6/MAPK3/TLR4/EDN1/TNF	6
WikiPathways	WP5276	(WikiPathways)Estrogen metabolism	4/49	24/8421	9.86999153944011e-06	0.000189174837839269	0.0000917736055421625	UGT2B7/CYP1A2/UGT1A10/UGT1A8	4
WikiPathways	WP4481	(WikiPathways)Resistin as a regulator of inflammation	4/49	33/8421	0.0000365731689155704	0.000645031631787463	0.00031292152388774	MAPK1/IL6/MAPK3/TNF	4
WikiPathways	WP4389	(WikiPathways)Bile acids synthesis and enterohepatic circulation 	3/49	12/8421	0.0000392627949783673	0.000645031631787463	0.00031292152388774	MAPK1/MAPK3/ABCB11	3
WikiPathways	WP5396	(WikiPathways)Enterohepatic circulation of bile acids	3/49	12/8421	0.0000392627949783673	0.000645031631787463	0.00031292152388774	SLCO1B1/ABCB11/ABCC2	3
WikiPathways	WP5158	(WikiPathways)Urotensin II mediated signaling pathway	5/49	69/8421	0.0000459888846451681	0.000695991725776937	0.000337643583214441	MAPK1/HMOX1/IL6/MAPK3/TNF	5
WikiPathways	WP299	(WikiPathways)Nuclear receptors in lipid metabolism and toxicity	4/49	35/8421	0.0000463994483851292	0.000695991725776937	0.000337643583214441	PPARA/ABCB11/CYP1A2/ABCC2	4
WikiPathways	WP2881	(WikiPathways)Estrogen receptor pathway	3/49	13/8421	0.0000508327869970918	0.000730721313083195	0.000354491804058666	PPARA/CYP1A2/CYP1A1	3
WikiPathways	WP4341	(WikiPathways)Non genomic actions of 1 25 dihydroxyvitamin D3	5/49	75/8421	0.0000688039723762964	0.00094949481879289	0.000460624488750784	MAPK1/IL6/MAPK3/TLR4/TNF	5
WikiPathways	WP4136	(WikiPathways)Fibrin complement receptor 3 signaling pathway	4/49	43/8421	0.000105685384264506	0.0013439467076564	0.000651983299824158	IL6/NOS2/TLR4/TNF	4
WikiPathways	WP206	(WikiPathways)Fatty acid omega oxidation	3/49	17/8421	0.00011889607002645	0.0013439467076564	0.000651983299824158	CYP2A6/CYP1A2/CYP1A1	3
WikiPathways	WP2289	(WikiPathways)Drug induction of bile acid pathway	3/49	17/8421	0.00011889607002645	0.0013439467076564	0.000651983299824158	SLCO1B1/ABCB11/ABCC2	3
WikiPathways	WP3859	(WikiPathways)TGF beta signaling in thyroid cells for epithelial mesenchymal transition	3/49	17/8421	0.00011889607002645	0.0013439467076564	0.000651983299824158	MAPK1/MAPK3/RUNX2	3
WikiPathways	WP4493	(WikiPathways)Cells and molecules involved in local acute inflammatory response 	3/49	17/8421	0.00011889607002645	0.0013439467076564	0.000651983299824158	IL6/IL1A/TNF	3
WikiPathways	WP5124	(WikiPathways)Alzheimer 39 s disease	8/49	263/8421	0.000120760428803909	0.0013439467076564	0.000651983299824158	MAPK1/EIF2S1/IL6/MAPK3/IL1A/EIF2AK3/NOS2/TNF	8
WikiPathways	WP2059	(WikiPathways)Alzheimer 39 s disease and miRNA effects	8/49	268/8421	0.000137625302040187	0.00144239589430492	0.000699743545978588	MAPK1/EIF2S1/IL6/MAPK3/IL1A/EIF2AK3/NOS2/TNF	8
WikiPathways	WP2586	(WikiPathways)Aryl hydrocarbon receptor pathway	4/49	46/8421	0.000137968302933514	0.00144239589430492	0.000699743545978588	MAPK1/CYP1A2/CYP1A1/TNF	4
WikiPathways	WP5083	(WikiPathways)Neuroinflammation and glutamatergic signaling	6/49	140/8421	0.000147317110719432	0.00145465524981733	0.000705690876341588	MAPK1/IL6/MAPK3/IL1A/GOT1/TNF	6
WikiPathways	WP5094	(WikiPathways)Orexin receptor pathway	5/49	88/8421	0.000147573720995961	0.00145465524981733	0.000705690876341588	MAPK1/IL6/MAPK3/RUNX2/TNF	5
WikiPathways	WP5347	(WikiPathways)IL 26 signaling pathways	4/49	48/8421	0.00016311270721267	0.00156316344412143	0.000758331007216801	MAPK1/IL6/MAPK3/TNF	4
WikiPathways	WP3287	(WikiPathways)Overview of nanoparticle effects	3/49	19/8421	0.000168044648154554	0.00156690280036003	0.000760145065620884	HMOX1/IL6/TNF	3
WikiPathways	WP5146	(WikiPathways)Lung pathology of COVID 19	3/49	20/8421	0.000196891703346202	0.00178756941195893	0.000867196144932024	IL6/IL18/TNF	3
WikiPathways	WP4747	(WikiPathways)Netrin UNC5B signaling pathway	4/49	52/8421	0.000223100738645954	0.00197358345725267	0.000957436368278183	MAPK1/MAPK3/IL1A/TNF	4
WikiPathways	WP4396	(WikiPathways)Nonalcoholic fatty liver disease	6/49	154/8421	0.000247880430751157	0.00213796871522873	0.00103718390761668	EIF2S1/IL6/PPARA/IL1A/EIF2AK3/TNF	6
WikiPathways	WP5046	(WikiPathways)NAD metabolism in oncogene induced senescence and mitochondrial dysfunction associated senescence	3/49	22/8421	0.000263807775529505	0.00221984591604095	0.00107690465492147	GOT2/IL6/GOT1	3
WikiPathways	WP4754	(WikiPathways)IL 18 signaling pathway	4/49	56/8421	0.000297555188978406	0.00244420333803691	0.00118574624179365	MAPK1/MAPK3/IL18/TNF	4
WikiPathways	WP75	(WikiPathways)Toll like receptor signaling pathway	5/49	103/8421	0.000308914756033832	0.00247850211236447	0.00120238546412189	MAPK1/IL6/MAPK3/TLR4/TNF	5
WikiPathways	WP4595	(WikiPathways)Urea cycle and associated pathways	3/49	24/8421	0.000343892746061636	0.00269643175889237	0.00130810877090431	GOT2/NOS2/GOT1	3
WikiPathways	WP3668	(WikiPathways)Hypothesized pathways in pathogenesis of cardiovascular disease	3/49	25/8421	0.000389191781805161	0.00298380366050624	0.00144752031127534	MAPK1/MAPK3/RUNX2	3
WikiPathways	WP5183	(WikiPathways)SARS CoV 2 mitochondrial chronic oxidative stress and endothelial dysfunction	3/49	26/8421	0.000438160098557761	0.00321628157451974	0.00156030135880591	IL6/IL18/TNF	3
WikiPathways	WP530	(WikiPathways)Cytokines and inflammatory response	3/49	26/8421	0.000438160098557761	0.00321628157451974	0.00156030135880591	IL6/IL1A/TNF	3
WikiPathways	WP3624	(WikiPathways)Lung fibrosis	4/49	64/8421	0.000497472517438296	0.00350261262277984	0.00169920795430052	HMOX1/IL6/EDN1/TNF	4
WikiPathways	WP4329	(WikiPathways)miRNA role in immune response in sepsis	4/49	64/8421	0.000497472517438296	0.00350261262277984	0.00169920795430052	IL6/IL1A/TLR4/TNF	4
WikiPathways	WP3851	(WikiPathways)TLR4 signaling and tolerance	3/49	28/8421	0.00054758517472588	0.00370425265255742	0.00179702874677843	IL6/TLR4/TNF	3
WikiPathways	WP5422	(WikiPathways)IL 19 signaling pathway	3/49	28/8421	0.00054758517472588	0.00370425265255742	0.00179702874677843	MAPK1/MAPK3/TNF	3
WikiPathways	WP3869	(WikiPathways)Cannabinoid receptor signaling	3/49	29/8421	0.000608276433811278	0.00388621054934983	0.00188530122760221	MAPK1/MAPK3/CYP1A1	3
WikiPathways	WP4969	(WikiPathways)RAS and bradykinin pathways in COVID 19	3/49	29/8421	0.000608276433811278	0.00388621054934983	0.00188530122760221	MAPK1/IL1A/TNF	3
WikiPathways	WP5176	(WikiPathways)Disorders of bile acid synthesis and biliary transport	3/49	29/8421	0.000608276433811278	0.00388621054934983	0.00188530122760221	SLCO1B1/ABCB11/ABCC2	3
WikiPathways	WP176	(WikiPathways)Folate metabolism	4/49	69/8421	0.000662593104796652	0.004156265839179	0.00201631203182139	IL6/ALB/SLC46A1/TNF	4
WikiPathways	WP3893	(WikiPathways)Development and heterogeneity of the ILC family	3/49	32/8421	0.000815624246981746	0.00493667307383689	0.00239490776122064	IL6/IL18/TNF	3
WikiPathways	WP5113	(WikiPathways)Antiviral and anti inflammatory effects of Nrf2 on SARS CoV 2 pathway	3/49	32/8421	0.000815624246981746	0.00493667307383689	0.00239490776122064	HMOX1/IL6/TNF	3
WikiPathways	WP5356	(WikiPathways)Affected pathways in Duchenne muscular dystrophy	4/49	74/8421	0.000863302867938889	0.00497205850648364	0.00241207414959847	IL6/IL1A/NOS2/TNF	4
WikiPathways	WP408	(WikiPathways)Oxidative stress response	3/49	33/8421	0.000893529354788364	0.00497205850648364	0.00241207414959847	HMOX1/UGT1A6/CYP1A1	3
WikiPathways	WP4496	(WikiPathways)Signal transduction through IL1R	3/49	33/8421	0.000893529354788364	0.00497205850648364	0.00241207414959847	IL6/IL1A/TNF	3
WikiPathways	WP4874	(WikiPathways)CAMKK2 pathway	3/49	33/8421	0.000893529354788364	0.00497205850648364	0.00241207414959847	MAPK1/HMOX1/MAPK3	3
WikiPathways	WP5088	(WikiPathways)Prostaglandin signaling	3/49	33/8421	0.000893529354788364	0.00497205850648364	0.00241207414959847	IL6/IL1A/TNF	3
WikiPathways	WP3617	(WikiPathways)Photodynamic therapy induced NF kB survival signaling	3/49	35/8421	0.00106315639719756	0.00582204693703426	0.00282442551636445	IL6/IL1A/TNF	3
WikiPathways	WP4630	(WikiPathways)Measles virus infection	5/49	136/8421	0.00110028165779071	0.00593120581152805	0.00287738130902505	EIF2S1/IL6/IL1A/EIF2AK3/TLR4	5
WikiPathways	WP3298	(WikiPathways)Melatonin metabolism and effects	3/49	37/8421	0.00125188066307748	0.0066445973655651	0.00322346599885538	CYP1A2/EDN1/CYP1A1	3
WikiPathways	WP2036	(WikiPathways)TNF related weak inducer of apoptosis TWEAK signaling pathway	3/49	38/8421	0.00135364941491939	0.00707589466889681	0.00343269947324056	MAPK1/MAPK3/TNF	3
WikiPathways	WP4666	(WikiPathways)Hepatitis B infection	5/49	151/8421	0.00175237257862006	0.00869547547116785	0.00421839999974276	MAPK1/IL6/MAPK3/TLR4/TNF	5
WikiPathways	WP5336	(WikiPathways)Induction of autophagy and toll like receptor signaling pathways by graphene oxide 	2/49	11/8421	0.00176429937096159	0.00869547547116785	0.00421839999974276	TLR4/TNF	2
WikiPathways	WP5399	(WikiPathways)NPHP1 deletion syndrome	2/49	11/8421	0.00176429937096159	0.00869547547116785	0.00421839999974276	MAPK1/MAPK3	2
WikiPathways	WP5414	(WikiPathways)IDO metabolic pathway	2/49	11/8421	0.00176429937096159	0.00869547547116785	0.00421839999974276	GOT2/TNF	2
WikiPathways	WP364	(WikiPathways)IL6 signaling pathway	3/49	43/8421	0.00194027693248107	0.00942810622121085	0.00457381812104508	MAPK1/IL6/MAPK3	3
WikiPathways	WP2355	(WikiPathways)Corticotropin releasing hormone signaling pathway	4/49	93/8421	0.00202048217475292	0.00968147708735775	0.00469673487990811	MAPK1/MAPK3/IL18/TLR4	4
WikiPathways	WP2332	(WikiPathways)Interleukin 11 signaling pathway	3/49	44/8421	0.00207377829301075	0.00980073302861243	0.00475458902074562	MAPK1/MAPK3/RUNX2	3
WikiPathways	WP106	(WikiPathways)Alanine and aspartate metabolism	2/49	12/8421	0.00210930668615824	0.0098339298206026	0.0047706936429468	GOT2/GOT1	2
WikiPathways	WP1434	(WikiPathways)Osteopontin signaling	2/49	13/8421	0.0024835746678239	0.0111277046805097	0.00539833728207792	MAPK1/MAPK3	2
WikiPathways	WP3301	(WikiPathways)MFAP5 mediated ovarian cancer cell motility and invasiveness	2/49	13/8421	0.0024835746678239	0.0111277046805097	0.00539833728207792	MAPK1/MAPK3	2
WikiPathways	WP4919	(WikiPathways)Neuroinflammation	2/49	13/8421	0.0024835746678239	0.0111277046805097	0.00539833728207792	NOS2/TLR4	2
WikiPathways	WP2637	(WikiPathways)Interleukin 1 IL 1 structural pathway	3/49	49/8421	0.00282670973346006	0.0125027545903041	0.00606540954952968	MAPK1/MAPK3/IL1A	3
WikiPathways	WP5279	(WikiPathways)Mineralocorticoid biosynthesis	2/49	14/8421	0.00288676517816312	0.0126067593223579	0.0061158649344162	UGT2B7/UGT1A10	2
WikiPathways	WP5373	(WikiPathways)Osteoarthritic chondrocyte hypertrophy	3/49	50/8421	0.00299492007069951	0.0129155928048916	0.00626568804264766	MAPK1/MAPK3/RUNX2	3
WikiPathways	WP1544	(WikiPathways)MicroRNAs in cardiomyocyte hypertrophy	4/49	104/8421	0.00303663407196257	0.0129338117879887	0.00627452654245677	MAPK1/MAPK3/EDN1/TNF	4
WikiPathways	WP1533	(WikiPathways)Vitamin B12 metabolism	3/49	51/8421	0.00316917631466659	0.013333729616585	0.00646853702223347	IL6/ALB/TNF	3
WikiPathways	WP4891	(WikiPathways)COVID 19 adverse outcome pathway	2/49	15/8421	0.00331854288474557	0.0137939433161111	0.00669179858813627	IL6/TNF	2
WikiPathways	WP195	(WikiPathways)IL 1 signaling pathway	3/49	54/8421	0.00372891003667442	0.0153151662220556	0.00742978315577986	MAPK1/MAPK3/IL1A	3
WikiPathways	WP2795	(WikiPathways)Cardiac hypertrophic response	3/49	55/8421	0.0039280308360406	0.0155766740049886	0.00755664734338119	MAPK1/MAPK3/TNF	3
WikiPathways	WP5346	(WikiPathways)8p23 1 copy number variation syndrome	3/49	55/8421	0.0039280308360406	0.0155766740049886	0.00755664734338119	MAPK1/MAPK3/TLR4	3
WikiPathways	WP560	(WikiPathways)TGF beta receptor signaling	3/49	55/8421	0.0039280308360406	0.0155766740049886	0.00755664734338119	MAPK3/RUNX2/TNF	3
WikiPathways	WP3646	(WikiPathways)Hepatitis C and hepatocellular carcinoma	3/49	56/8421	0.00413352945757243	0.0162053143507101	0.00786161703055043	IL6/MAPK3/NOS2	3
WikiPathways	WP22	(WikiPathways)IL 9 signaling pathway	2/49	17/8421	0.00426653246308762	0.0163550411085025	0.00793425335240855	MAPK1/MAPK3	2
WikiPathways	WP3853	(WikiPathways)ERK pathway in Huntington 39 s disease	2/49	17/8421	0.00426653246308762	0.0163550411085025	0.00793425335240855	MAPK1/MAPK3	2
WikiPathways	WP3877	(WikiPathways)MYD88 distinct input output pathway	2/49	18/8421	0.00478208751628866	0.0175762721534057	0.00852670411103433	IL1A/TLR4	2
WikiPathways	WP4301	(WikiPathways)Inhibition of exosome biogenesis and secretion by Manumycin A in CRPC cells	2/49	18/8421	0.00478208751628866	0.0175762721534057	0.00852670411103433	MAPK1/MAPK3	2
WikiPathways	WP4560	(WikiPathways)MFAP5 effect on permeability and motility of endothelial cells via cytoskeleton rearrangement	2/49	18/8421	0.00478208751628866	0.0175762721534057	0.00852670411103433	MAPK1/MAPK3	2
WikiPathways	WP4816	(WikiPathways)TGF beta receptor signaling in skeletal dysplasias	3/49	59/8421	0.00478889734034821	0.0175762721534057	0.00852670411103433	MAPK3/RUNX2/TNF	3
WikiPathways	WP2879	(WikiPathways)Farnesoid X receptor pathway	2/49	19/8421	0.00532491608901032	0.0189391345433872	0.00918786389747847	ABCB11/UGT2B4	2
WikiPathways	WP5238	(WikiPathways)Cholestasis	2/49	19/8421	0.00532491608901032	0.0189391345433872	0.00918786389747847	ABCB11/ABCC2	2
WikiPathways	WP734	(WikiPathways)Serotonin receptor 4 6 7 and NR3C signaling	2/49	19/8421	0.00532491608901032	0.0189391345433872	0.00918786389747847	MAPK1/MAPK3	2
WikiPathways	WP5222	(WikiPathways)2q13 copy number variation syndrome	3/49	63/8421	0.00575554625022936	0.0201353496913434	0.00976817879763113	MAPK1/IL6/IL1A	3
WikiPathways	WP205	(WikiPathways)IL 7 signaling pathway	2/49	20/8421	0.00589469657630633	0.0201353496913434	0.00976817879763113	MAPK1/MAPK3	2
WikiPathways	WP516	(WikiPathways)Hypertrophy model	2/49	20/8421	0.00589469657630633	0.0201353496913434	0.00976817879763113	IL1A/IL18	2
WikiPathways	WP732	(WikiPathways)Serotonin receptor 2 and ELK SRF GATA4 signaling	2/49	20/8421	0.00589469657630633	0.0201353496913434	0.00976817879763113	MAPK1/MAPK3	2
WikiPathways	WP43	(WikiPathways)Oxidation by cytochrome P450	3/49	64/8421	0.00601414004036661	0.0203419442541812	0.00986840316221147	CYP2A6/CYP1A2/CYP1A1	3
WikiPathways	WP1584	(WikiPathways)Type II diabetes mellitus	2/49	21/8421	0.0064911100597727	0.0207379568848678	0.0100605191295011	MAPK1/TNF	2
WikiPathways	WP4300	(WikiPathways)Extracellular vesicles in the crosstalk of cardiac cells	2/49	21/8421	0.0064911100597727	0.0207379568848678	0.0100605191295011	IL6/TLR4	2
WikiPathways	WP5066	(WikiPathways)FOXA2 pathway	2/49	21/8421	0.0064911100597727	0.0207379568848678	0.0100605191295011	SLCO1B1/ABCC2	2
WikiPathways	WP5437	(WikiPathways)GNAQ pathways in port wine stain	2/49	21/8421	0.0064911100597727	0.0207379568848678	0.0100605191295011	MAPK1/MAPK3	2
WikiPathways	WP4217	(WikiPathways)Ebola virus infection in host	4/49	129/8421	0.00653923422166874	0.0207379568848678	0.0100605191295011	MAPK1/EIF2S1/MAPK3/TLR4	4
WikiPathways	WP5095	(WikiPathways)Overview of proinflammatory and profibrotic mediators	4/49	129/8421	0.00653923422166874	0.0207379568848678	0.0100605191295011	IL6/IL1A/IL18/TNF	4
WikiPathways	WP2324	(WikiPathways)AGE RAGE pathway	3/49	66/8421	0.00655199217521909	0.0207379568848678	0.0100605191295011	MAPK1/MAPK3/NOS2	3
WikiPathways	WP3599	(WikiPathways)Transcription factor regulation in adipogenesis	2/49	22/8421	0.00711384028819701	0.0219250733130998	0.0106364200054397	IL6/TNF	2
WikiPathways	WP4482	(WikiPathways)Vitamin D in inflammatory diseases	2/49	22/8421	0.00711384028819701	0.0219250733130998	0.0106364200054397	IL6/TNF	2
WikiPathways	WP3303	(WikiPathways)RAC1 PAK1 p38 MMP2 pathway	3/49	68/8421	0.00711770495961501	0.0219250733130998	0.0106364200054397	MAPK1/MAPK3/NOS2	3
WikiPathways	WP262	(WikiPathways)Ebstein Barr virus LMP1 signaling	2/49	23/8421	0.00776257365833518	0.0230869647597038	0.0112000835905199	MAPK1/TNF	2
WikiPathways	WP3612	(WikiPathways)Photodynamic therapy induced NFE2L2 NRF2 survival signaling	2/49	23/8421	0.00776257365833518	0.0230869647597038	0.0112000835905199	HMOX1/ABCC2	2
WikiPathways	WP5044	(WikiPathways)Kynurenine pathway and links to cell senescence	2/49	23/8421	0.00776257365833518	0.0230869647597038	0.0112000835905199	TLR4/TNF	2
WikiPathways	WP5272	(WikiPathways)LDL influence on CD14 and TLR4	2/49	23/8421	0.00776257365833518	0.0230869647597038	0.0112000835905199	IL6/TLR4	2
WikiPathways	WP5115	(WikiPathways)Network map of SARS CoV 2 signaling pathway	5/49	218/8421	0.008391532032856	0.0242563726879669	0.0117673936152151	IL6/IL1A/IL18/ALB/TNF	5
WikiPathways	WP1528	(WikiPathways)Physiological and pathological hypertrophy of the heart	2/49	24/8421	0.00843699919581459	0.0242563726879669	0.0117673936152151	MAPK1/EDN1	2
WikiPathways	WP2035	(WikiPathways)Follicle stimulating hormone FSH signaling pathway	2/49	24/8421	0.00843699919581459	0.0242563726879669	0.0117673936152151	MAPK1/MAPK3	2
WikiPathways	WP4925	(WikiPathways)Unfolded protein response	2/49	24/8421	0.00843699919581459	0.0242563726879669	0.0117673936152151	EIF2S1/EIF2AK3	2
WikiPathways	WP1981	(WikiPathways)Thyroxine thyroid hormone production	2/49	25/8421	0.00913680853616324	0.0256276336989944	0.0124326277899012	MAPK1/MAPK3	2
WikiPathways	WP3879	(WikiPathways)4 hydroxytamoxifen dexamethasone and retinoic acids regulation of p27 expression	2/49	25/8421	0.00913680853616324	0.0256276336989944	0.0124326277899012	MAPK1/MAPK3	2
WikiPathways	WP4483	(WikiPathways)Relationship between inflammation COX 2 and EGFR	2/49	25/8421	0.00913680853616324	0.0256276336989944	0.0124326277899012	MAPK1/MAPK3	2
WikiPathways	WP5055	(WikiPathways)Burn wound healing	3/49	75/8421	0.00932194290071743	0.0259360508124799	0.0125822489067408	IL6/TLR4/TNF	3
WikiPathways	WP5218	(WikiPathways)Extrafollicular and follicular B cell activation by SARS CoV 2	3/49	76/8421	0.00966581298586581	0.0261714237504421	0.0126964344052488	IL6/TLR4/TNF	3
WikiPathways	WP4673	(WikiPathways)Male infertility	4/49	145/8421	0.0098062991781352	0.0261714237504421	0.0126964344052488	NOS2/CYP1A1/SLC46A1/TNF	4
WikiPathways	WP26	(WikiPathways)S1P receptor signal transduction	2/49	26/8421	0.00986169590596369	0.0261714237504421	0.0126964344052488	MAPK1/MAPK3	2
WikiPathways	WP2878	(WikiPathways)PPAR alpha pathway	2/49	26/8421	0.00986169590596369	0.0261714237504421	0.0126964344052488	PPARA/UGT1A9	2
WikiPathways	WP5385	(WikiPathways)Growth factors and hormones in beta cell proliferation	2/49	26/8421	0.00986169590596369	0.0261714237504421	0.0126964344052488	MAPK1/MAPK3	2
WikiPathways	WP581	(WikiPathways)EPO receptor signaling	2/49	26/8421	0.00986169590596369	0.0261714237504421	0.0126964344052488	MAPK1/MAPK3	2
WikiPathways	WP4767	(WikiPathways)FGFR3 signaling in chondrocyte proliferation and terminal differentiation	2/49	27/8421	0.0106113581041314	0.0279459430986667	0.0135572996268131	MAPK1/MAPK3	2
WikiPathways	WP5353	(WikiPathways)Macrophage stimulating protein MSP signaling network map	3/49	82/8421	0.0118843582943724	0.0310613909966551	0.015068683961764	MAPK1/MAPK3/TNF	3
WikiPathways	WP4806	(WikiPathways)EGFR tyrosine kinase inhibitor resistance	3/49	84/8421	0.0126837041547298	0.0329013378449758	0.0159612897554574	MAPK1/IL6/MAPK3	3
WikiPathways	WP706	(WikiPathways)Sudden infant death syndrome SIDS susceptibility pathways	4/49	160/8421	0.0136996426016183	0.0352714678922263	0.0171111011284942	IL6/IL1A/CHRNA4/TNF	4
WikiPathways	WP3858	(WikiPathways)Toll like receptor signaling related to MyD88	2/49	31/8421	0.0138517801523617	0.0353611586086099	0.0171546124142455	MAPK1/TLR4	2
WikiPathways	WP15	(WikiPathways)Selenium micronutrient network	3/49	87/8421	0.0139394712196259	0.0353611586086099	0.0171546124142455	IL6/ALB/TNF	3
WikiPathways	WP5098	(WikiPathways)T cell activation SARS CoV 2	3/49	88/8421	0.0143732748115373	0.0361507737848057	0.0175376751541849	MAPK1/MAPK3/TNF	3
WikiPathways	WP2112	(WikiPathways)IL 17 signaling pathway	2/49	32/8421	0.0147208572127204	0.0361507737848057	0.0175376751541849	MAPK1/MAPK3	2
WikiPathways	WP3995	(WikiPathways)Prion disease pathway	2/49	32/8421	0.0147208572127204	0.0361507737848057	0.0175376751541849	MAPK1/MAPK3	2
WikiPathways	WP5365	(WikiPathways)4p16 3 copy number variation	2/49	32/8421	0.0147208572127204	0.0361507737848057	0.0175376751541849	MAPK1/MAPK3	2
WikiPathways	WP231	(WikiPathways)TNF alpha signaling pathway	3/49	89/8421	0.0148147164769568	0.0361507737848057	0.0175376751541849	MAPK1/MAPK3/TNF	3
WikiPathways	WP2328	(WikiPathways)Allograft rejection	3/49	90/8421	0.0152638130523127	0.0361507737848057	0.0175376751541849	IL1A/TNF/GDNF	3
WikiPathways	WP2197	(WikiPathways)Endothelin pathways	2/49	33/8421	0.015612942880974	0.0361507737848057	0.0175376751541849	MAPK1/EDN1	2
WikiPathways	WP244	(WikiPathways)Alpha 6 beta 4 signaling pathway	2/49	33/8421	0.015612942880974	0.0361507737848057	0.0175376751541849	MAPK1/MAPK3	2
WikiPathways	WP422	(WikiPathways)MAPK cascade	2/49	33/8421	0.015612942880974	0.0361507737848057	0.0175376751541849	MAPK1/MAPK3	2
WikiPathways	WP4553	(WikiPathways)FBXL10 enhancement of MAP ERK signaling in diffuse large B cell lymphoma	2/49	33/8421	0.015612942880974	0.0361507737848057	0.0175376751541849	MAPK1/MAPK3	2
WikiPathways	WP465	(WikiPathways)Tryptophan metabolism	2/49	33/8421	0.015612942880974	0.0361507737848057	0.0175376751541849	GOT2/CYP1A1	2
WikiPathways	WP4875	(WikiPathways)Disruption of postsynaptic signaling by CNV	2/49	33/8421	0.015612942880974	0.0361507737848057	0.0175376751541849	MAPK1/MAPK3	2
WikiPathways	WP5221	(WikiPathways)2q11 2 copy number variation syndrome	2/49	33/8421	0.015612942880974	0.0361507737848057	0.0175376751541849	MAPK1/MAPK3	2
WikiPathways	WP313	(WikiPathways)Hepatocyte growth factor receptor signaling	2/49	34/8421	0.0165277514484359	0.0380138283314025	0.0184414910898337	MAPK1/MAPK3	2
WikiPathways	WP4877	(WikiPathways)Host pathogen interaction of human coronaviruses MAPK signaling	2/49	36/8421	0.0184244065633012	0.0420954984393304	0.0204216148035196	MAPK1/MAPK3	2
WikiPathways	WP127	(WikiPathways)IL 5 signaling pathway	2/49	37/8421	0.0194056937575996	0.0429164381177684	0.0208198738694895	MAPK1/MAPK3	2
WikiPathways	WP4331	(WikiPathways)Neovascularization processes	2/49	37/8421	0.0194056937575996	0.0429164381177684	0.0208198738694895	MAPK1/MAPK3	2
WikiPathways	WP49	(WikiPathways)IL 2 signaling pathway	2/49	37/8421	0.0194056937575996	0.0429164381177684	0.0208198738694895	MAPK1/MAPK3	2
WikiPathways	WP5269	(WikiPathways)Genetic causes of porto sinusoidal vascular disease	2/49	37/8421	0.0194056937575996	0.0429164381177684	0.0208198738694895	MAPK1/MAPK3	2
WikiPathways	WP722	(WikiPathways)Serotonin HTR1 group and FOS pathway	2/49	37/8421	0.0194056937575996	0.0429164381177684	0.0208198738694895	MAPK1/MAPK3	2
WikiPathways	WP3591	(WikiPathways)Sleep regulation	2/49	38/8421	0.0204085851099707	0.0445630497654424	0.0216186877580636	IL6/IL18	2
WikiPathways	WP3614	(WikiPathways)Photodynamic therapy induced HIF 1 survival signaling	2/49	38/8421	0.0204085851099707	0.0445630497654424	0.0216186877580636	NOS2/EDN1	2
WikiPathways	WP4871	(WikiPathways)Kisspeptin kisspeptin receptor system in the ovary	2/49	39/8421	0.0214328068712182	0.0462144898160643	0.0224198440297612	MAPK1/MAPK3	2
WikiPathways	WP5285	(WikiPathways)Immune infiltration in pancreatic cancer	2/49	39/8421	0.0214328068712182	0.0462144898160643	0.0224198440297612	IL6/TNF	2
