Database	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
Biological Process	GO:0045907	(BP)positive regulation of vasoconstriction	14/430	32/18870	2.67792858135787e-15	5.86601950637948e-14	3.98388709005471e-14	AVPR1A/TACR1/F2R/OXTR/AVPR2/CYSLTR1/HRH2/HTR2A/ADRA1D/AVP/ADRA1A/HRH1/TBXA2R/CASR	14
Biological Process	GO:0002690	(BP)positive regulation of leukocyte chemotaxis	21/430	96/18870	3.25440147867637e-15	7.08395189792384e-14	4.81104170929118e-14	CCR7/CCL21/CXCL13/CCR2/CCL5/CCR1/F2RL1/C3AR1/CXCL10/IL8/CCL19/CXCR2/EDN3/CCR6/FPR2/C5AR1/XCL1/XCL2/EDN2/EDN1/CXCL12	21
Biological Process	GO:0042391	(BP)regulation of membrane potential	42/430	440/18870	3.99086368583343e-15	8.62709792438426e-14	5.85906405667667e-14	CFTR/GNA11/DRD4/OPRD1/MTNR1B/HTR3B/SLC6A4/GNA15/NPFF/NTRK2/GRM1/APP/GNAQ/HCRT/KCNJ3/GPER/TACR1/NTSR2/ADRB2/GRM5/CHRM1/ADORA1/HTR3C/GSK3B/DRD1/HTR3E/ADORA2A/HTR3A/DRD2/PARP1/ADRB1/CNR1/NTSR1/CNR2/GNA14/EDN1/ADRA1A/HTR3D/NPS/RGS4/RIMS1/S1PR2	42
Biological Process	GO:0045471	(BP)response to ethanol	23/430	121/18870	4.01318337424405e-15	8.62709792438426e-14	5.85906405667667e-14	DRD4/RGS2/ADCY7/OPRK1/SLC6A3/GNRH1/PTH/VCAM1/TACR1/PENK/RGS19/DRD2/RGS7/CNR1/HTR1B/MAOB/AVP/ADH6/ADCYAP1R1/CRHR1/TBXA2R/OPRM1/RGS4	23
Biological Process	GO:0035025	(BP)positive regulation of Rho protein signal transduction	14/430	34/18870	7.58493652444515e-15	1.62046082167313e-13	1.10053042619142e-13	P2RY10/F2RL3/GPR65/GPR17/F2RL2/F2RL1/GPR4/F2R/GPR18/LPAR6/LPAR1/LPAR4/GPR55/LPAR2	14
Biological Process	GO:0019233	(BP)sensory perception of pain	19/430	78/18870	8.23383185566264e-15	1.74830012591708e-13	1.18735205254728e-13	IAPP/OPRK1/GRM1/CCR2/PROK2/ADORA1/TAC1/F2R/PENK/CALCA/OPRL1/GIP/NPY1R/NTSR1/HTR2A/CXCL12/CXCR4/OPRM1/MC1R	19
Biological Process	GO:0014061	(BP)regulation of norepinephrine secretion	10/430	13/18870	9.16084538301404e-15	1.92155671943101e-13	1.30501867561533e-13	GHSR/ADRA2A/P2RY1/OXTR/FFAR3/ADORA2A/HRH3/ADORA3/ADRA2C/ADRA2B	10
Biological Process	GO:0048243	(BP)norepinephrine secretion	10/430	13/18870	9.16084538301404e-15	1.92155671943101e-13	1.30501867561533e-13	GHSR/ADRA2A/P2RY1/OXTR/FFAR3/ADORA2A/HRH3/ADORA3/ADRA2C/ADRA2B	10
Biological Process	GO:0002688	(BP)regulation of leukocyte chemotaxis	23/430	126/18870	1.00832926447611e-14	2.10230577370591e-13	1.4277737777902e-13	C5/CCR7/CCL21/CXCL13/CCR2/CCL5/CCR1/F2RL1/C3AR1/CXCL10/IL8/CCL19/CXCR2/EDN3/CCR6/FPR2/GPR18/C5AR1/XCL1/XCL2/EDN2/EDN1/CXCL12	23
Biological Process	GO:0090257	(BP)regulation of muscle system process	31/430	247/18870	1.18138636894954e-14	2.44837019337386e-13	1.6628022451083e-13	RGS2/GHSR/NMUR2/CHRM3/NMU/ADRA2A/PPARG/PROK2/GPER/PTAFR/TACR3/TACR1/ADORA2B/ADRB2/ADRA1B/ADORA1/ADRBK1/CHRM2/F2R/OXTR/CALCA/AGT/PARP1/EDN2/TACR2/EDN1/ADRA1A/ADRA2C/ADRA2B/TBXA2R/RGS4	31
Biological Process	GO:0050920	(BP)regulation of chemotaxis	30/430	232/18870	1.42759603475484e-14	2.94101778350388e-13	1.99738217143331e-13	C5/CCR7/CCL21/CXCL13/CCR2/CCL5/CCR1/F2RL1/C3AR1/S1PR1/CXCL10/IL8/P2RY12/CCL19/CXCR2/CCR4/EDN3/CCR6/FPR2/GPR18/C5AR1/LPAR1/SUCNR1/XCL1/XCL2/EDN2/EDN1/CXCL12/CXCR4/CASR	30
Biological Process	GO:0006171	(BP)cAMP biosynthetic process	9/430	10/18870	1.49514310444113e-14	3.06194691388802e-13	2.07951077684026e-13	ADCY7/ADCY3/ADCY8/ADCY9/ADCY1/ADCY6/ADCY4/ADCY2/ADCY5	9
Biological Process	GO:0019098	(BP)reproductive behavior	15/430	43/18870	1.54058313889624e-14	3.13644602571758e-13	2.13010659390421e-13	SLC6A4/OPRK1/APP/AVPR1A/MTNR1A/TACR1/P2RY1/DRD5/TAC1/OXTR/DRD1/VIP/CNR1/EDNRB/AVP	15
Biological Process	GO:0007617	(BP)mating behavior	14/430	36/18870	1.98438531314536e-14	4.01634945543631e-13	2.72768999954053e-13	SLC6A4/APP/AVPR1A/MTNR1A/TACR1/P2RY1/DRD5/TAC1/OXTR/DRD1/VIP/CNR1/EDNRB/AVP	14
Biological Process	GO:0007194	(BP)negative regulation of adenylate cyclase activity	10/430	14/18870	3.14140904205429e-14	6.28463392748549e-13	4.26818764277897e-13	CCR2/GALR1/GNAI2/DRD2/GRM3/GNAI3/EDNRB/DRD3/GRM2/LTB4R2	10
Biological Process	GO:0060732	(BP)positive regulation of inositol phosphate biosynthetic process	10/430	14/18870	3.14140904205429e-14	6.28463392748549e-13	4.26818764277897e-13	PTH/LHCGR/GPER/PTAFR/P2RY1/P2RY6/PTH1R/NTSR1/ADCYAP1R1/HRH1	10
Biological Process	GO:0007611	(BP)learning or memory	32/430	274/18870	3.38995064464847e-14	6.74288458685538e-13	4.57940701119179e-13	GHSR/GALR3/SNAP25/ADCY3/SLC6A4/OPRK1/CRH/NTRK2/APP/ADCY8/ADCY1/TACR1/DRD5/GRM5/OXTR/DRD1/GALR2/OPRL1/PLCB1/GIP/DRD2/VIP/CNR1/NTSR1/GLP1R/TACR2/HTR2A/GRPR/DRD3/HRH1/NPS/RGS14	32
Biological Process	GO:0014821	(BP)phasic smooth muscle contraction	12/430	24/18870	3.55595963154163e-14	7.03267216272319e-13	4.77621525247065e-13	GHSR/HTR2B/HTR1D/DRD1/EDN3/PTGER3/SSTR2/DRD2/EDN2/TACR2/EDNRB/EDN1	12
Biological Process	GO:0015872	(BP)dopamine transport	16/430	55/18870	5.28648915699076e-14	1.03708796762403e-12	7.0433474709301e-13	DRD4/SYT1/OPRK1/SLC6A3/SLC29A4/SLC18A2/DRD1/DRD2/SLC22A2/CNR1/HTR1B/HTR2A/CHRM5/DRD3/GRM2/CXCL12	16
Biological Process	GO:0001975	(BP)response to amphetamine	13/430	31/18870	5.30380151024136e-14	1.03708796762403e-12	7.0433474709301e-13	DRD4/RGS2/SLC18A2/DRD5/EDNRA/OXTR/DRD1/ADORA2A/DRD2/RGS7/CNR2/EDN1/RGS4	13
Biological Process	GO:0050796	(BP)regulation of insulin secretion	25/430	165/18870	6.07883780979602e-14	1.18195829548899e-12	8.02722934906832e-13	CFTR/GNA11/GHSR/FFAR2/FFAR1/SNAP25/CHRM3/MTNR1B/ADRA2A/ADCY8/CCL5/SSTR5/F2RL2/F2RL1/GPER/TRH/PLCB1/GIP/DRD2/CNR1/GCG/ADCY5/CASR/GPR68/GIPR	25
Biological Process	GO:0048520	(BP)positive regulation of behavior	12/430	25/18870	6.69859587098126e-14	1.29518660946738e-12	8.7962155718325e-13	GHRH/GHSR/GRP/MTNR1B/OPRK1/CRH/PENK/ADORA2A/RXFP4/GRPR/NPS/MC1R	12
Biological Process	GO:0099171	(BP)presynaptic modulation of chemical synaptic transmission	13/430	32/18870	8.74949164062946e-14	1.68233280934548e-12	1.14255057505998e-12	RAB3A/ADRA2A/ADCY1/ADORA2B/CHRM2/GSK3B/DRD1/ADORA2A/DRD2/ADORA3/HTR1B/HTR2A/GRM2	13
Biological Process	GO:0031280	(BP)negative regulation of cyclase activity	10/430	15/18870	9.23352991304109e-14	1.76559375851023e-12	1.19909696399074e-12	CCR2/GALR1/GNAI2/DRD2/GRM3/GNAI3/EDNRB/DRD3/GRM2/LTB4R2	10
Biological Process	GO:1902075	(BP)cellular response to salt	27/430	199/18870	9.41563005744283e-14	1.79052173784668e-12	1.21602671592075e-12	GNA11/ADCY7/CHRM3/HRH4/SYT1/GNA15/PIK3CA/ADCY8/GNAQ/ADCY1/AVPR1A/P2RY1/CHRM1/P2RY12/P2RY2/ADRBK1/GNAI2/CHRM2/PLCB1/HRH3/RGS10/P2RY4/GNB1/EDN1/CHRM5/OPRM1/CHRM4	27
Biological Process	GO:0006584	(BP)catecholamine metabolic process	16/430	57/18870	9.8688563926196e-14	1.85631043341611e-12	1.26070688356519e-12	DRD4/ALDH2/SLC6A3/TACR3/EDNRA/HTR1A/SULT1A1/DRD1/SULT1A2/MAOA/SULT1A3/DDC/COMT/DRD2/MAOB/DRD3	16
Biological Process	GO:0009712	(BP)catechol-containing compound metabolic process	16/430	57/18870	9.8688563926196e-14	1.85631043341611e-12	1.26070688356519e-12	DRD4/ALDH2/SLC6A3/TACR3/EDNRA/HTR1A/SULT1A1/DRD1/SULT1A2/MAOA/SULT1A3/DDC/COMT/DRD2/MAOB/DRD3	16
Biological Process	GO:0002029	(BP)desensitization of G protein-coupled receptor signaling pathway	11/430	20/18870	1.05860309181058e-13	1.98044610851698e-12	1.34501320285236e-12	APLNR/HTR2B/ADM/ADRB2/APLN/GRM5/ADRBK1/DRD2/HTR1B/DRD3/GIPR	11
Biological Process	GO:0051281	(BP)positive regulation of release of sequestered calcium ion into cytosol	14/430	41/18870	1.66025660493424e-13	3.07280647576332e-12	2.08688601115573e-12	BDKRB1/F2RL3/APLNR/LHCGR/GPER/CXCL10/CXCL11/P2RY6/F2R/DRD1/NPSR1/CXCL9/XCL1/NTSR1	14
Biological Process	GO:0051954	(BP)positive regulation of amine transport	14/430	41/18870	1.66025660493424e-13	3.07280647576332e-12	2.08688601115573e-12	DRD4/SYT1/OPRK1/AVPR1A/TRH/ADRBK1/OXTR/ADORA2A/DRD2/VIP/NTSR1/TACR2/AVP/CXCL12	14
Biological Process	GO:0050806	(BP)positive regulation of synaptic transmission	25/430	174/18870	2.10820651351571e-13	3.88111848046695e-12	2.63584834528588e-12	SNAP25/SYT1/NMU/NTRK2/APP/ADCY8/CCR2/ADCY1/GPER/TACR1/ADORA1/VAMP2/OXTR/GSK3B/DRD1/ADORA2A/CRHR2/GIP/DRD2/KISS1/TACR2/ADRA1A/NPS/RGS14/RIMS1	25
Biological Process	GO:0022401	(BP)negative adaptation of signaling pathway	11/430	21/18870	2.17783144300297e-13	3.98808181176364e-12	2.7084921259959e-12	APLNR/HTR2B/ADM/ADRB2/APLN/GRM5/ADRBK1/DRD2/HTR1B/DRD3/GIPR	11
Biological Process	GO:0044703	(BP)multi-organism reproductive process	27/430	206/18870	2.20902847829277e-13	4.02391977019540e-12	2.73283135292396e-12	RGS2/GHSR/ADCY7/SLC6A4/CRH/ADM/ADRA2A/AVPR1A/TAC3/PNOC/PTAFR/PRL/RXFP1/TACR1/TAC1/OXTR/CALCA/GIP/PARP1/CNR1/PTGFR/EDN1/PTHLH/CRHR1/ADRA2B/ADCYAP1/IDO1	27
Biological Process	GO:0009410	(BP)response to xenobiotic stimulus	39/430	434/18870	2.8126306530951e-13	5.09660454992783e-12	3.46134155324407e-12	HTR2B/CYP2C9/SLC6A4/GAL/SLC6A3/REN/PTH/SST/LHCGR/ADCY1/CYP2A6/UGT1A6/CYP2S1/SULT1A1/OXTR/DRD1/CYP2U1/ADORA2A/CYP3A4/SULT1A2/SULT1A3/GIP/CYP2D6/TOP1/DRD2/HTR1B/CYP2C19/AOX1/MAOB/HTR2A/EDN1/ADRA1A/DRD3/GRM2/ADCYAP1R1/CXCR4/UGT2B11/TBXA2R/POR	39
Biological Process	GO:0010919	(BP)regulation of inositol phosphate biosynthetic process	10/430	17/18870	5.74030276328426e-13	1.03474936790244e-11	7.02746495088473e-12	PTH/LHCGR/GPER/PTAFR/P2RY1/P2RY6/PTH1R/NTSR1/ADCYAP1R1/HRH1	10
Biological Process	GO:0044706	(BP)multi-multicellular organism process	27/430	216/18870	7.02466924664813e-13	1.25970882189892e-11	8.55526939065463e-12	RGS2/GHSR/ADCY7/SLC6A4/CRH/ADM/ADRA2A/AVPR1A/TAC3/PNOC/PTAFR/PRL/RXFP1/TACR1/TAC1/OXTR/CALCA/GIP/PARP1/CNR1/PTGFR/EDN1/PTHLH/CRHR1/ADRA2B/ADCYAP1/IDO1	27
Biological Process	GO:0035249	(BP)synaptic transmission, glutamatergic	20/430	111/18870	7.33374308477669e-13	1.30835488744392e-11	8.88564748144674e-12	GRM6/SYT1/GRM1/CCR2/GRM5/ADORA1/OXTR/DRD1/ADORA2A/GRM8/GRM7/DRD2/GRM3/CNR1/HTR1B/GRM4/HTR2A/DRD3/GRM2/NPS	20
Biological Process	GO:0051051	(BP)negative regulation of transport	40/430	469/18870	7.41750690539118e-13	1.31651237946456e-11	8.94104880957544e-12	DRD4/SCT/RGS2/GHSR/FFAR2/GRP/MTNR1B/ANXA1/OPRK1/CRH/ADRA2A/CCR2/HCRT/F2RL1/TRH/P2RY1/ADORA1/GNAI2/F2R/NPY5R/HRH3/PTGER3/GRM7/NPSR1/DRD2/VIP/CNR1/HTR1B/NTSR1/TACR2/MAOB/HTR2A/EDN1/DRD3/NMB/CRHR1/ADRA2C/ADRA2B/OPRM1/RGS4	40
Biological Process	GO:0046058	(BP)cAMP metabolic process	11/430	23/18870	8.01211538827586e-13	1.41479241626647e-11	9.60851431902256e-12	ADCY7/ADCY3/PTH/ADCY8/ADCY9/ADCY1/ADCY6/ADCY4/ADCY2/PTHLH/ADCY5	11
Biological Process	GO:0032496	(BP)response to lipopolysaccharide	34/430	348/18870	9.64418593107019e-13	1.69434149783929e-11	1.15070623478919e-11	BDKRB1/CXCL6/GHSR/PTGER2/CCR7/OPRK1/REN/ADM/CXCL13/PTGIR/CCR5/PTGER1/VCAM1/CXCL3/CXCL5/PPBP/PTAFR/PTGER4/CXCL10/IL8/CXCL11/F2R/PENK/CXCL9/CNR1/PTGFR/CNR2/EDNRB/MAOB/EDN1/CXCL1/TBXA2R/CXCL2/IDO1	34
Biological Process	GO:0002237	(BP)response to molecule of bacterial origin	35/430	369/18870	1.04484262113027e-12	1.82636379380398e-11	1.24036872566927e-11	BDKRB1/CXCL6/GHSR/PTGER2/CCR7/OPRK1/REN/ADM/CXCL13/PTGIR/CCR5/PTGER1/VCAM1/CXCL3/CXCL5/PPBP/PTAFR/PTGER4/CXCL10/IL8/CXCL11/F2R/PENK/C5AR1/CXCL9/CNR1/PTGFR/CNR2/EDNRB/MAOB/EDN1/CXCL1/TBXA2R/CXCL2/IDO1	35
Biological Process	GO:0001505	(BP)regulation of neurotransmitter levels	25/430	188/18870	1.25382054421755e-12	2.18063965001856e-11	1.48097396204061e-11	DRD4/RAB3A/SNAP25/SYT1/SLC6A4/SLC6A3/SLC18A1/HCRT/SLC29A4/GPER/SLC18A2/P2RY1/CPLX1/VAMP2/DRD1/ADORA2A/HRH3/DRD2/SLC22A2/HTR1B/TACR2/GRM4/P2RY4/DRD3/RIMS1	25
Biological Process	GO:0051350	(BP)negative regulation of lyase activity	10/430	18/18870	1.26544343129081e-12	2.18984985784874e-11	1.48722904319599e-11	CCR2/GALR1/GNAI2/DRD2/GRM3/GNAI3/EDNRB/DRD3/GRM2/LTB4R2	10
Biological Process	GO:0023058	(BP)adaptation of signaling pathway	11/430	24/18870	1.44907087479943e-12	2.48278925627763e-11	1.68617783399016e-11	APLNR/HTR2B/ADM/ADRB2/APLN/GRM5/ADRBK1/DRD2/HTR1B/DRD3/GIPR	11
Biological Process	GO:0034695	(BP)response to prostaglandin E	11/430	24/18870	1.44907087479943e-12	2.48278925627763e-11	1.68617783399016e-11	PTGER2/CCR7/AANAT/CCL21/PTGER4/CCL19/P2RY6/ADCY6/GNG2/P2RY4/GNB1	11
Biological Process	GO:1901653	(BP)cellular response to peptide	35/430	374/18870	1.54313042706772e-12	2.63092335373467e-11	1.78678259976262e-11	GNRHR/GHSR/GLP2R/PIK3CA/AGTR1/PIK3R1/APP/ADCY8/PPARG/VCAM1/LHCGR/GPER/TSHR/ADRB2/GRM5/ADCY6/GNAI2/VAMP2/EDNRA/GHRHR/GSK3B/FFAR3/PLCB1/FPR2/CRHR2/GNRHR2/AGT/PARP1/AGTR2/GLP1R/EDN1/CRHR1/GCGR/GCG/CASR	35
Biological Process	GO:1904062	(BP)regulation of monoatomic cation transmembrane transport	32/430	315/18870	1.61079645943796e-12	2.73282673829155e-11	1.8559899349458e-11	DRD4/BDKRB1/GRM6/F2RL3/GRP/APLNR/OPRK1/GAL/ADRA2A/LHCGR/GPER/CXCL10/CXCL11/P2RY6/VAMP2/EDNRA/F2R/DRD1/GALR2/EDN3/CALCR/NPSR1/DRD2/CXCL9/RGS7/XCL1/NTSR1/EDN1/DRD3/ADCYAP1R1/CRHR1/RGS4	32
Biological Process	GO:0044060	(BP)regulation of endocrine process	13/430	39/18870	1.76962937388016e-12	2.97314915679574e-11	2.01920408373755e-11	POMC/OPRK1/GAL/REN/AGTR1/CRH/F2RL1/GALR1/F2R/AGT/KISS1/TACR2/CRHR1	13
Biological Process	GO:0045823	(BP)positive regulation of heart contraction	13/430	39/18870	1.76962937388016e-12	2.97314915679574e-11	2.01920408373755e-11	RGS2/ADM/AVPR1A/TACR3/APLN/ADRA1B/EDN3/ADRB1/EDN2/EDN1/ADRA1A/ADM2/RGS4	13
Biological Process	GO:0033555	(BP)multicellular organismal response to stress	18/430	91/18870	1.9801598203501e-12	3.31078895566749e-11	2.24851099864825e-11	DRD4/NMUR2/GRP/HTR2C/ADRA2A/TACR1/HTR1A/TAC1/PENK/DRD1/LPAR5/CALCA/ADRB1/EDNRB/GRPR/ADCYAP1R1/CRHR1/IDO1	18
Biological Process	GO:1903524	(BP)positive regulation of blood circulation	13/430	40/18870	2.56792549776915e-12	4.27287987873992e-11	2.90191175937172e-11	RGS2/ADM/AVPR1A/TACR3/APLN/ADRA1B/EDN3/ADRB1/EDN2/EDN1/ADRA1A/ADM2/RGS4	13
Biological Process	GO:0022410	(BP)circadian sleep/wake cycle process	10/430	19/18870	2.61746202584491e-12	4.31382670069011e-11	2.92972065348956e-11	GHRH/MTNR1B/CRH/ADORA1/ADORA2A/DRD2/PARP1/ADRB1/HCRTR2/NPS	10
Biological Process	GO:0042749	(BP)regulation of circadian sleep/wake cycle	10/430	19/18870	2.61746202584491e-12	4.31382670069011e-11	2.92972065348956e-11	GHRH/MTNR1B/CRH/ADORA1/ADORA2A/DRD2/PARP1/ADRB1/HCRTR2/NPS	10
Biological Process	GO:0042220	(BP)response to cocaine	14/430	49/18870	2.69413949408341e-12	4.41915487631406e-11	3.00125392381554e-11	DRD4/OPRK1/SLC6A3/TACR3/DRD5/OXTR/DRD1/DRD2/CNR1/HTR1B/HTR2A/DRD3/GRM2/RGS4	14
Biological Process	GO:0060078	(BP)regulation of postsynaptic membrane potential	22/430	148/18870	2.97557164378782e-12	4.85776106563663e-11	3.29913181756614e-11	DRD4/HTR3B/NPFF/GRM1/APP/HCRT/ADRB2/GRM5/CHRM1/ADORA1/HTR3C/GSK3B/HTR3E/ADORA2A/HTR3A/DRD2/ADRB1/NTSR1/HTR3D/RGS4/RIMS1/S1PR2	22
Biological Process	GO:0042417	(BP)dopamine metabolic process	13/430	41/18870	3.68309327936143e-12	5.98459429101874e-11	4.06441674959925e-11	DRD4/ALDH2/SLC6A3/TACR3/HTR1A/DRD1/MAOA/SULT1A3/DDC/COMT/DRD2/MAOB/DRD3	13
Biological Process	GO:0002407	(BP)dendritic cell chemotaxis	11/430	26/18870	4.30462709731024e-12	6.92944855060035e-11	4.70611128925032e-11	CCR7/CCL21/CCR2/CCR5/CCL5/CXCR1/CCR1/CCL19/CXCR2/CCR6/CXCR4	11
Biological Process	GO:0060259	(BP)regulation of feeding behavior	11/430	26/18870	4.30462709731024e-12	6.92944855060035e-11	4.70611128925032e-11	GHSR/MC3R/NMU/OPRK1/MC4R/TACR3/QRFP/NPSR1/RXFP4/CNR1/MC1R	11
Biological Process	GO:0014048	(BP)regulation of glutamate secretion	10/430	20/18870	5.12906374250873e-12	8.21837482075126e-11	5.58148115839278e-11	AVPR1A/TRH/ADORA1/ADORA2A/NPY5R/HRH3/GRM7/NTSR1/AVP/GRM2	10
Biological Process	GO:0048512	(BP)circadian behavior	13/430	42/18870	5.22479296305143e-12	8.33318361526314e-11	5.65945315861938e-11	GHRH/MC3R/MTNR1B/CRH/ADORA1/ADORA2A/OPRL1/DRD2/PARP1/ADRB1/HCRTR2/NMS/NPS	13
Biological Process	GO:1904427	(BP)positive regulation of calcium ion transmembrane transport	17/430	84/18870	5.54928947589371e-12	8.81013342938905e-11	5.98337199404667e-11	BDKRB1/GRM6/F2RL3/APLNR/LHCGR/GPER/CXCL10/CXCL11/P2RY6/F2R/DRD1/CALCR/NPSR1/CXCL9/XCL1/NTSR1/ADCYAP1R1	17
Biological Process	GO:0003015	(BP)heart process	28/430	255/18870	6.4164248556955e-12	1.01402951714896e-10	6.8867467929671e-11	RGS2/MC3R/PIK3CA/ADM/KCNJ3/AVPR1A/TACR3/APLN/ADRA1B/ADORA1/ADRBK1/GNAI2/EDNRA/CHRM2/EDN3/DRD2/AGT/ADRB1/ADORA3/AGTR2/EDN2/GLP1R/EDNRB/EDN1/ADRA1A/ADM2/CXCR4/RGS4	28
Biological Process	GO:0051651	(BP)maintenance of location in cell	27/430	237/18870	6.48133924962056e-12	1.01963250649712e-10	6.92479930354196e-11	BDKRB1/CCR7/F2RL3/APLNR/HTR2B/CCL21/PLCB2/HTR2C/PLCB3/CCR5/LHCGR/GPER/CXCL10/CXCL11/CCL19/P2RY6/XCR1/F2R/DRD1/PLCB4/PLCB1/NPSR1/DRD2/CXCL9/XCL1/NTSR1/HTR2A	27
Biological Process	GO:0010460	(BP)positive regulation of heart rate	11/430	27/18870	7.11633898834728e-12	1.11446376645565e-10	7.56884256298141e-11	ADM/AVPR1A/TACR3/ADRA1B/EDN3/ADRB1/EDN2/EDN1/ADRA1A/ADM2/RGS4	11
Biological Process	GO:0051955	(BP)regulation of amino acid transport	13/430	43/18870	7.3353690214211e-12	1.14359063888011e-10	7.76665672111584e-11	RGS2/AVPR1A/TRH/ADORA1/ADORA2A/NPY5R/HRH3/GRM7/HTR1B/NTSR1/AVP/GRM2/RGS4	13
Biological Process	GO:0042745	(BP)circadian sleep/wake cycle	10/430	21/18870	9.59386428633457e-12	1.4889849459643e-10	1.01123903475974e-10	GHRH/MTNR1B/CRH/ADORA1/ADORA2A/DRD2/PARP1/ADRB1/HCRTR2/NPS	10
Biological Process	GO:0007622	(BP)rhythmic behavior	13/430	44/18870	1.01980993231106e-11	1.57569739987882e-10	1.07012950133956e-10	GHRH/MC3R/MTNR1B/CRH/ADORA1/ADORA2A/OPRL1/DRD2/PARP1/ADRB1/HCRTR2/NMS/NPS	13
Biological Process	GO:0006836	(BP)neurotransmitter transport	25/430	207/18870	1.09705685199888e-11	1.68751722878583e-10	1.14607155579579e-10	DRD4/RAB3A/SNAP25/SYT1/SLC6A4/SLC6A3/SLC18A1/HCRT/SLC29A4/GPER/SLC18A2/P2RY1/CPLX1/VAMP2/DRD1/ADORA2A/HRH3/DRD2/SLC22A2/HTR1B/TACR2/GRM4/P2RY4/DRD3/RIMS1	25
Biological Process	GO:0014047	(BP)glutamate secretion	11/430	28/18870	1.14826989621637e-11	1.75847881009065e-10	1.19426487109975e-10	NTRK2/AVPR1A/TRH/ADORA1/ADORA2A/NPY5R/HRH3/GRM7/NTSR1/AVP/GRM2	11
Biological Process	GO:0060047	(BP)heart contraction	27/430	243/18870	1.16804033888241e-11	1.77488018279077e-10	1.20540380728776e-10	RGS2/MC3R/PIK3CA/ADM/KCNJ3/AVPR1A/TACR3/APLN/ADRA1B/ADORA1/ADRBK1/EDNRA/CHRM2/EDN3/DRD2/AGT/ADRB1/ADORA3/AGTR2/EDN2/GLP1R/EDNRB/EDN1/ADRA1A/ADM2/CXCR4/RGS4	27
Biological Process	GO:0018958	(BP)phenol-containing compound metabolic process	19/430	114/18870	1.16923629493295e-11	1.77488018279077e-10	1.20540380728776e-10	DRD4/TPH1/ALDH2/SLC6A3/TACR3/EDNRA/HTR1A/SULT1A1/DRD1/TPH2/SULT1A2/MAOA/SULT1A3/DDC/COMT/DRD2/MAOB/DRD3/MC1R	19
Biological Process	GO:0008016	(BP)regulation of heart contraction	25/430	208/18870	1.22109233574868e-11	1.84550243407256e-10	1.25336666776686e-10	RGS2/MC3R/ADM/KCNJ3/AVPR1A/TACR3/APLN/ADRA1B/ADORA1/ADRBK1/EDNRA/CHRM2/EDN3/DRD2/AGT/ADRB1/ADORA3/AGTR2/EDN2/GLP1R/EDNRB/EDN1/ADRA1A/ADM2/RGS4	25
Biological Process	GO:0006837	(BP)serotonin transport	10/430	22/18870	1.72331643096139e-11	2.58199054872613e-10	1.7535500525572e-10	SLC6A4/SLC18A1/SLC29A4/SLC18A2/HTR1A/HRH3/SLC22A2/CNR1/HTR1B/MAOB	10
Biological Process	GO:0030431	(BP)sleep	10/430	22/18870	1.72331643096139e-11	2.58199054872613e-10	1.7535500525572e-10	GHRH/MTNR1B/CRH/HCRT/PTGDR/ADORA1/ADORA2A/DRD2/PARP1/ADRB1	10
Biological Process	GO:0043949	(BP)regulation of cAMP-mediated signaling	11/430	29/18870	1.81237744387391e-11	2.70372341950328e-10	1.83622451550383e-10	SCTR/SCT/APLNR/POMC/RXFP2/OPRL1/GNAI1/GIP/LPAR1/ADCYAP1R1/GIPR	11
Biological Process	GO:0060986	(BP)endocrine hormone secretion	14/430	56/18870	2.0026499100076e-11	2.97475164744047e-10	2.02029240977952e-10	GNRHR/POMC/OPRK1/GAL/REN/AGTR1/CRH/PPARG/GALR1/AGT/KISS1/TACR2/HCAR2/CRHR1	14
Biological Process	GO:0051057	(BP)positive regulation of small GTPase mediated signal transduction	15/430	67/18870	2.13292561710299e-11	3.1496149838006e-10	2.13905024675762e-10	P2RY10/F2RL3/GPR65/GPR17/F2RL2/F2RL1/GPR4/F2R/GPR18/LPAR6/LPAR1/LPAR4/GPR55/ADCYAP1R1/LPAR2	15
Biological Process	GO:0034765	(BP)regulation of monoatomic ion transmembrane transport	37/430	454/18870	2.13857128342427e-11	3.1496149838006e-10	2.13905024675762e-10	CFTR/DRD4/BDKRB1/GRM6/F2RL3/GRP/APLNR/OPRK1/GAL/ADRA2A/CCR2/LHCGR/KCNJ3/GPER/ADRB2/CXCL10/GRM5/CXCL11/P2RY6/VAMP2/EDNRA/F2R/DRD1/GALR2/EDN3/CALCR/NPSR1/DRD2/CXCL9/RGS7/XCL1/NTSR1/EDN1/DRD3/ADCYAP1R1/CRHR1/RGS4	37
Biological Process	GO:0014075	(BP)response to amine	13/430	47/18870	2.59697126632215e-11	3.80852438675464e-10	2.58654631476242e-10	DRD4/RGS2/SLC18A2/DRD5/EDNRA/OXTR/DRD1/ADORA2A/DRD2/RGS7/CNR2/EDN1/RGS4	13
Biological Process	GO:0043279	(BP)response to alkaloid	17/430	93/18870	3.10477661627312e-11	4.51123691109115e-10	3.06379112287794e-10	DRD4/OPRK1/SLC6A3/ADCY8/TACR3/DRD5/OXTR/DRD1/ADORA2A/DRD2/CNR1/HTR1B/HTR2A/DRD3/GRM2/OPRM1/RGS4	17
